"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Timm13",7.29529836334556e-134,0.406849398541605,0.741,0.499,2.36163398618223e-129,"6","Timm13"
"Tomm40",1.29244933002962e-133,0.415374433887405,0.569,0.328,4.1839169711719e-129,"6","Tomm40"
"P4hb",1.62037995731602e-133,0.440567117312896,0.744,0.497,5.2454939978234e-129,"6","P4hb"
"Tomm7",3.05129194385643e-133,0.429532662848213,0.787,0.573,9.87764228065204e-129,"6","Tomm7"
"Ndufa13",6.17421407491106e-133,0.40220090860112,0.884,0.712,1.99871658033021e-128,"6","Ndufa13"
"Ftl11",8.28843039081158e-133,0.349987661676012,1,0.999,2.68313068611353e-128,"6","Ftl1"
"mt-Atp61",1.18293447453801e-132,0.284182901452057,1,0.999,3.82939548097445e-128,"6","mt-Atp6"
"Prmt1",1.79107985040872e-132,0.397870260539875,0.631,0.387,5.79808369174311e-128,"6","Prmt1"
"Psma7",1.88059150377008e-132,0.430911034374447,0.821,0.618,6.08785081600451e-128,"6","Psma7"
"Hnrnpf",2.78847400216921e-132,0.364983069761644,0.953,0.863,9.02684803982215e-128,"6","Hnrnpf"
"Timm23",3.03870524245589e-132,0.418095208889295,0.674,0.424,9.83689661087822e-128,"6","Timm23"
"Tkt",3.86812933315419e-132,0.428699017371672,0.725,0.489,1.25219082772867e-127,"6","Tkt"
"Nop10",1.35650820514072e-131,0.397683743440118,0.611,0.365,4.39128836168153e-127,"6","Nop10"
"Psme1",2.51959732402962e-131,0.388850101044235,0.869,0.67,8.1564404573487e-127,"6","Psme1"
"Psip1",4.29570717857216e-131,0.29064842708312,0.312,0.133,1.39060632784738e-126,"6","Psip1"
"Eif2s2",1.30574990748747e-129,0.424678751539102,0.87,0.679,4.22697360051843e-125,"6","Eif2s2"
"Rpl10a1",1.51318717581678e-129,0.301825730088964,0.995,0.976,4.89848952555409e-125,"6","Rpl10a"
"Paics",7.7848476626963e-129,0.342066932883609,0.456,0.238,2.52011088536805e-124,"6","Paics"
"Cd63",1.03226972745413e-128,0.602374582192092,0.921,0.848,3.34166356171451e-124,"6","Cd63"
"Sec61g",4.13577380787687e-128,0.397316767032429,0.875,0.703,1.3388326970859e-123,"6","Sec61g"
"Csf1",5.77999382818993e-128,0.665110096342664,0.319,0.145,1.87109960206164e-123,"6","Csf1"
"Cct6a",7.69188552474065e-128,0.442272323303725,0.732,0.507,2.49001718206904e-123,"6","Cct6a"
"Sumo2",2.58252802482364e-127,0.386116942875485,0.902,0.755,8.3601597219591e-123,"6","Sumo2"
"Tmpo",8.14688147448367e-127,0.382958440528123,0.496,0.271,2.63730847091985e-122,"6","Tmpo"
"Snrpe",1.18832253823313e-126,0.408915187602392,0.75,0.517,3.84683772076828e-122,"6","Snrpe"
"Rpl151",3.06097045082856e-126,0.276878156288451,0.998,0.985,9.9089735434222e-122,"6","Rpl15"
"Ndufs5",3.11656621280278e-126,0.408026975528034,0.749,0.509,1.00889481440852e-121,"6","Ndufs5"
"Cct2",4.43086321562584e-126,0.419199396057355,0.798,0.581,1.4343590401624e-121,"6","Cct2"
"Cct5",1.52410351520332e-125,0.405080012595744,0.753,0.522,4.93382789941618e-121,"6","Cct5"
"Ftsj3",2.03510149612022e-125,0.284696594355412,0.331,0.149,6.58803056324037e-121,"6","Ftsj3"
"Ccdc86",4.56409387786725e-125,0.347675934000022,0.457,0.238,1.47748847014319e-120,"6","Ccdc86"
"Denr",3.70445642532978e-124,0.417872328604083,0.693,0.451,1.19920663400776e-119,"6","Denr"
"Rpl81",1.36404833664431e-123,0.273715437899573,0.997,0.99,4.41569727538496e-119,"6","Rpl8"
"Atp5md",8.64733709891688e-123,0.398185072686738,0.693,0.453,2.79931596566137e-118,"6","Atp5md"
"Rpl311",1.06201911001542e-122,0.368284402849402,0.938,0.818,3.43796826294193e-118,"6","Rpl31"
"Mthfd2",1.61796860431977e-122,0.283989191284309,0.287,0.122,5.23768796590396e-118,"6","Mthfd2"
"Vcam1",3.32843918136875e-122,0.362376378027733,0.257,0.103,1.07748233179269e-117,"6","Vcam1"
"Mrpl20",3.92417926845575e-122,0.38188369869543,0.633,0.393,1.2703353127845e-117,"6","Mrpl20"
"Ndufb6",4.17682117113928e-122,0.327501107086649,0.499,0.27,1.35212054952121e-117,"6","Ndufb6"
"Cisd1",5.2195867252603e-122,0.341560454023477,0.468,0.249,1.68968461470126e-117,"6","Cisd1"
"Apex1",1.25669470688767e-121,0.350334905048033,0.499,0.274,4.06817210513677e-117,"6","Apex1"
"Ndufa5",3.66054859126603e-121,0.377255943760731,0.589,0.355,1.18499278996464e-116,"6","Ndufa5"
"Ndufs6",6.49716565081046e-121,0.372019612397759,0.615,0.377,2.10326246448036e-116,"6","Ndufs6"
"Agpat5",9.46206002484675e-121,0.3221274655923,0.379,0.185,3.06305807124339e-116,"6","Agpat5"
"Myl6",2.72149128875977e-120,0.361321575089191,0.931,0.829,8.81001159997312e-116,"6","Myl6"
"Pebp1",5.37725373842875e-120,0.378059623408917,0.859,0.683,1.74072458020415e-115,"6","Pebp1"
"Psma1",1.20979244329272e-119,0.407922816910055,0.798,0.578,3.9163400974272e-115,"6","Psma1"
"Hmgn1",3.01325134789019e-119,0.39280305046242,0.834,0.656,9.75449726339012e-115,"6","Hmgn1"
"Slc35b1",5.2222452919081e-119,0.335738490346091,0.513,0.284,1.69054524589649e-114,"6","Slc35b1"
"Il1a1",1.97274199407868e-117,0.665685365555928,0.822,0.654,6.3861603832315e-113,"6","Il1a"
"Psmd1",2.38735333846113e-117,0.355559254044081,0.564,0.33,7.72834022726638e-113,"6","Psmd1"
"Rexo2",5.39636385787449e-117,0.366683205405337,0.612,0.373,1.74691090807113e-112,"6","Rexo2"
"Cenpx",1.37828646741407e-116,0.396154364073537,0.668,0.435,4.46178895231281e-112,"6","Cenpx"
"Ssrp1",2.06651131557507e-116,0.340404446870671,0.486,0.268,6.6897104307796e-112,"6","Ssrp1"
"Atp5mpl",4.67676449869411e-116,0.38643065741255,0.733,0.508,1.51396220351726e-111,"6","Atp5mpl"
"Rpn2",1.44911396424596e-115,0.389755965991359,0.865,0.673,4.69107172505702e-111,"6","Rpn2"
"Ddost",1.50564494802577e-115,0.390046872363774,0.819,0.613,4.87407382574903e-111,"6","Ddost"
"Mrto4",2.15227286235844e-115,0.321878852095306,0.433,0.228,6.96733771002675e-111,"6","Mrto4"
"Cd68",2.42037487895504e-115,0.389864220195143,0.969,0.922,7.83523755815326e-111,"6","Cd68"
"Psmd14",2.78131704410845e-115,0.341261834970912,0.481,0.265,9.00367953518786e-111,"6","Psmd14"
"Usp1",4.92252319806085e-115,0.299852207463243,0.33,0.154,1.59351920967626e-110,"6","Usp1"
"Ipo5",5.47622236892499e-115,0.309576320148159,0.395,0.2,1.7727627052684e-110,"6","Ipo5"
"Tmem14c",6.03468270226962e-114,0.368906429130587,0.871,0.703,1.95354748437872e-109,"6","Tmem14c"
"Naaa",8.30526619569669e-114,0.331649046643173,0.436,0.232,2.68858077287093e-109,"6","Naaa"
"Ubl5",1.2383103483981e-113,0.379300021860122,0.85,0.676,4.00865825983433e-109,"6","Ubl5"
"Dnajc3",1.55125709342474e-113,0.423071761058846,0.783,0.578,5.02172946283458e-109,"6","Dnajc3"
"Nucb2",3.82482213913223e-113,0.307480275253573,0.37,0.183,1.23817142287989e-108,"6","Nucb2"
"Micos10",4.2549878078564e-113,0.379640321973539,0.756,0.537,1.37742465315927e-108,"6","Micos10"
"Rpl22l1",6.07927969134206e-113,0.403134150144214,0.871,0.715,1.96798442168125e-108,"6","Rpl22l1"
"Dad1",3.96189904529321e-112,0.354484104837953,0.901,0.778,1.28254595894232e-107,"6","Dad1"
"Gpaa1",6.99991693965243e-112,0.309237345625381,0.428,0.226,2.26601311170428e-107,"6","Gpaa1"
"Psma5",1.0881927637227e-111,0.376323819532984,0.69,0.459,3.52269761472313e-107,"6","Psma5"
"Atp5d",1.4105007496962e-111,0.381666475526227,0.841,0.662,4.56607302691653e-107,"6","Atp5d"
"H2-K1",5.65950477613522e-111,0.343455591187012,0.964,0.869,1.83209488613049e-106,"6","H2-K1"
"G3bp1",6.99164675357724e-111,0.410223772686454,0.752,0.539,2.26333588706802e-106,"6","G3bp1"
"Atp5f1",2.21205887105184e-110,0.34703482359532,0.9,0.778,7.16087697736901e-106,"6","Atp5f1"
"Gm47283",1.24956791225788e-109,0.438613956336493,0.51,0.299,4.04510124556122e-105,"6","Gm47283"
"Ndufa2",1.30821815434755e-109,0.372023392039356,0.833,0.647,4.23496380925389e-105,"6","Ndufa2"
"Mpc1",1.5938556940214e-109,0.354626441446716,0.915,0.797,5.15962965268607e-105,"6","Mpc1"
"Slc38a10",2.00274571103161e-109,0.371430841532778,0.547,0.329,6.48328841575153e-105,"6","Slc38a10"
"Mrpl14",4.55069462953275e-109,0.328144928884678,0.521,0.302,1.47315086547234e-104,"6","Mrpl14"
"Ddx39",5.33501919706575e-109,0.279355269088973,0.356,0.172,1.72705241447412e-104,"6","Ddx39"
"Erh",8.19825455797224e-108,0.334955966646709,0.525,0.308,2.65393896550677e-103,"6","Erh"
"Mtln",2.00847722978062e-107,0.340001204334026,0.507,0.293,6.50184248824583e-103,"6","Mtln"
"Ccl31",2.28967907016006e-107,0.549834112915617,0.772,0.543,7.41214908592214e-103,"6","Ccl3"
"Ndufb9",2.92324671433841e-107,0.3701609052546,0.82,0.636,9.4631342636563e-103,"6","Ndufb9"
"Psmb5",1.09198137944815e-106,0.366780043340322,0.787,0.577,3.53496212154956e-102,"6","Psmb5"
"Psmb3",1.44058125816411e-106,0.365935149875152,0.767,0.549,4.66344964892886e-102,"6","Psmb3"
"Ola1",2.79056652892652e-106,0.307044740906985,0.471,0.261,9.03362196744093e-102,"6","Ola1"
"Eif3i",8.36135302577309e-106,0.362070882356332,0.718,0.497,2.70673720150326e-101,"6","Eif3i"
"Vmp1",1.27309532816708e-105,0.395071440023174,0.74,0.517,4.12126419634249e-101,"6","Vmp1"
"Tpm4",6.2137832590622e-105,0.327488527735825,0.461,0.257,2.01152591662361e-100,"6","Tpm4"
"Psmc4",1.5148453654887e-104,0.322259814129472,0.561,0.335,4.90385741716002e-100,"6","Psmc4"
"Sem1",1.83960772059732e-104,0.363757181994582,0.846,0.676,5.95517811311763e-100,"6","Sem1"
"Cacybp",1.4866360756796e-103,0.370487083427662,0.658,0.435,4.81253830419e-99,"6","Cacybp"
"Rps52",4.25295963849559e-103,0.251313121927151,0.997,0.988,1.37676809417379e-98,"6","Rps5"
"Ybx3",1.61058007662922e-102,0.266296678069502,0.344,0.17,5.21376982406411e-98,"6","Ybx3"
"Smc1a",2.26192945386689e-102,0.366845037576493,0.636,0.415,7.32231802805789e-98,"6","Smc1a"
"Psmc5",2.59389950081535e-102,0.354876382846262,0.676,0.448,8.39697146403947e-98,"6","Psmc5"
"Tcp1",3.3011010343087e-102,0.359335424984673,0.643,0.422,1.06863242682641e-97,"6","Tcp1"
"Edem1",2.00598268988744e-101,0.388819878578693,0.757,0.544,6.49376716370361e-97,"6","Edem1"
"Ndufa1",2.17175207865714e-101,0.328616026070929,0.609,0.38,7.03039582902888e-97,"6","Ndufa1"
"Rpl36al",2.68814882565929e-101,0.308275564622908,0.958,0.891,8.70207537842425e-97,"6","Rpl36al"
"Cox8a",3.38309017205938e-101,0.300195540454741,0.955,0.89,1.09517395049906e-96,"6","Cox8a"
"Rex1bd",1.7398822751126e-100,0.316552220848933,0.564,0.342,5.6323469009945e-96,"6","Rex1bd"
"Pdap1",2.16218634225407e-100,0.329948001415659,0.559,0.339,6.99942962714488e-96,"6","Pdap1"
"Snrpb",7.99416525387878e-100,0.363557667323686,0.85,0.687,2.58787117598564e-95,"6","Snrpb"
"Polr2f",1.87776141821854e-99,0.321541802881623,0.539,0.325,6.07868926305706e-95,"6","Polr2f"
"Marcksl12",3.59885261375367e-99,0.450640041055355,0.581,0.37,1.16502056812434e-94,"6","Marcksl1"
"Atp5o",4.41937856665609e-99,0.360138832510067,0.715,0.508,1.43064122959791e-94,"6","Atp5o"
"Micos13",8.27132409924817e-99,0.36253246540641,0.747,0.551,2.67759303740862e-94,"6","Micos13"
"Ndufb2",8.96858745596982e-99,0.304503786803234,0.525,0.311,2.90331113124655e-94,"6","Ndufb2"
"Vdac2",1.77444766924259e-98,0.312888622672848,0.937,0.849,5.74424199487212e-94,"6","Vdac2"
"Rpl382",9.14667321068127e-98,0.268536618087666,0.994,0.971,2.96096105176174e-93,"6","Rpl38"
"Psmb2",5.97073350299083e-97,0.35205911122017,0.72,0.512,1.93284584958819e-92,"6","Psmb2"
"Swi5",1.01738827514496e-96,0.35243216598328,0.726,0.518,3.29348932429925e-92,"6","Swi5"
"Slamf8",1.72525372608078e-96,0.285140284078197,0.3,0.143,5.58499136206869e-92,"6","Slamf8"
"Hnrnpd",2.17111434375153e-96,0.373490849970625,0.778,0.58,7.02833135359245e-92,"6","Hnrnpd"
"Eef1e1",4.72922258780174e-96,0.261975967339936,0.347,0.176,1.53094393612318e-91,"6","Eef1e1"
"Fundc2",5.01490058826237e-96,0.251134300636606,0.367,0.188,1.62342361843229e-91,"6","Fundc2"
"Atp5l",8.56747807816856e-95,0.339605124568119,0.878,0.72,2.77346400346473e-90,"6","Atp5l"
"Psmb6",3.60877804213899e-94,0.355025211608297,0.768,0.573,1.16823362780123e-89,"6","Psmb6"
"Lyar",8.11339858549087e-94,0.285489525952111,0.381,0.203,2.6264693900951e-89,"6","Lyar"
"Ssr1",3.74795963336221e-93,0.323044684934516,0.724,0.505,1.21328949251202e-88,"6","Ssr1"
"Naa50",1.41264652522612e-92,0.315547837027127,0.512,0.305,4.573019331462e-88,"6","Naa50"
"Ndufv3",1.44758189506191e-92,0.32675386115265,0.629,0.413,4.68611211069441e-88,"6","Ndufv3"
"Xpo1",3.84640340398843e-92,0.260817016739828,0.366,0.192,1.24515770993913e-87,"6","Xpo1"
"Phb2",3.90737187250274e-92,0.342509157682109,0.683,0.473,1.26489442256659e-87,"6","Phb2"
"Pdcd5",1.09690337732739e-91,0.331667066555166,0.684,0.47,3.55089561308422e-87,"6","Pdcd5"
"Rack11",1.17306350327658e-91,0.260178963810493,0.996,0.973,3.79744117280695e-87,"6","Rack1"
"Fkbp3",2.2923697110978e-91,0.297175386706092,0.557,0.344,7.42085922876581e-87,"6","Fkbp3"
"Ak2",2.99851372504773e-91,0.322366377369282,0.595,0.38,9.7067886307245e-87,"6","Ak2"
"Spcs3",7.64626899110311e-91,0.306079835538649,0.53,0.321,2.4752501977999e-86,"6","Spcs3"
"Gnl3",1.5984607856794e-90,0.367885128682531,0.514,0.318,5.17453725540135e-86,"6","Gnl3"
"Grn",1.92941602792641e-90,0.277544284364029,0.984,0.962,6.24590556560337e-86,"6","Grn"
"Mt11",1.08616114680735e-89,0.525982235898885,0.736,0.541,3.51612086444476e-85,"6","Mt1"
"Psma4",1.38318643814249e-89,0.33402946625499,0.719,0.51,4.47765113755487e-85,"6","Psma4"
"Atp1a1",3.10205803542415e-89,0.325139312415951,0.635,0.422,1.00419822722751e-84,"6","Atp1a1"
"Tmed10",8.99490117174423e-89,0.31014910745286,0.937,0.836,2.91182940731704e-84,"6","Tmed10"
"Rsl1d1",3.15565928739071e-88,0.351519499061993,0.66,0.454,1.02155002451412e-83,"6","Rsl1d1"
"Gadd45b1",9.44296918667844e-88,0.468893369372598,0.369,0.203,3.05687798511155e-83,"6","Gadd45b"
"Mrpl42",1.10482768687325e-87,0.311566555058566,0.571,0.362,3.57654818794608e-83,"6","Mrpl42"
"Cdc37",1.11564429830036e-87,0.319013671419613,0.704,0.487,3.61156372245791e-83,"6","Cdc37"
"Prkcsh",1.76679502554166e-87,0.293765052657343,0.544,0.336,5.71946885668347e-83,"6","Prkcsh"
"Mrps14",1.88575958021567e-87,0.324685780225127,0.64,0.439,6.10458091307417e-83,"6","Mrps14"
"Tmem160",4.78822723206389e-87,0.305570780278022,0.694,0.483,1.55004491956372e-82,"6","Tmem160"
"Cdkn1a",6.63180694439774e-87,0.450565580436355,0.378,0.207,2.14684854404044e-82,"6","Cdkn1a"
"Tma7",1.0763817938686e-86,0.317527067400288,0.829,0.659,3.48446314311142e-82,"6","Tma7"
"Hprt",1.13016599124115e-86,0.334604251965387,0.694,0.49,3.65857334684586e-82,"6","Hprt"
"Selenof",1.79071646446148e-86,0.283139440729546,0.943,0.86,5.7969073387547e-82,"6","Selenof"
"Slc25a5",1.91689987393537e-86,0.303986262308844,0.955,0.856,6.20538827190358e-82,"6","Slc25a5"
"Eif3b",5.48305996943018e-85,0.274194108441771,0.486,0.291,1.77497617330394e-80,"6","Eif3b"
"Eif3j1",1.19689275777942e-84,0.308684071911849,0.626,0.413,3.87458123548354e-80,"6","Eif3j1"
"Ier33",1.47083471143889e-84,0.588102109033525,0.786,0.632,4.76138612786999e-80,"6","Ier3"
"Chchd1",2.12701457730359e-84,0.306844977689918,0.554,0.35,6.88557158964718e-80,"6","Chchd1"
"Taf10",2.38954088215389e-84,0.320596053167056,0.654,0.444,7.73542174370856e-80,"6","Taf10"
"Hacd2",2.80829466351042e-84,0.277770095850511,0.458,0.267,9.09101148471592e-80,"6","Hacd2"
"Emp3",3.41713374727461e-84,0.267351451545801,0.36,0.192,1.10619453666774e-79,"6","Emp3"
"Rbbp7",6.12252762545596e-84,0.289066193624433,0.486,0.295,1.9819846429126e-79,"6","Rbbp7"
"Stip1",7.29304290726701e-84,0.258244176253247,0.424,0.241,2.36090384994048e-79,"6","Stip1"
"Bax",1.03977157837865e-83,0.324646788703492,0.748,0.548,3.36594855352736e-79,"6","Bax"
"Ptges3",6.01227210335708e-83,0.33693748865105,0.694,0.5,1.94629272529875e-78,"6","Ptges3"
"Mrpl51",9.71954530172643e-83,0.274707313704276,0.49,0.295,3.14641120507488e-78,"6","Mrpl51"
"Canx",1.00076356988338e-82,0.315442849532152,0.913,0.786,3.23967182842649e-78,"6","Canx"
"Psmb4",1.26903591048588e-82,0.328083410846191,0.719,0.53,4.10812304942488e-78,"6","Psmb4"
"Vcp",1.64872668848608e-82,0.325635978852898,0.788,0.598,5.33725803596715e-78,"6","Vcp"
"Ciao2a",2.52554278149258e-82,0.297108185739536,0.555,0.355,8.17568709224779e-78,"6","Ciao2a"
"Tlr2",5.50807237939538e-82,0.411995767048078,0.634,0.442,1.78307319065787e-77,"6","Tlr2"
"Hmgn2",7.61273082578631e-82,0.299866226648155,0.589,0.383,2.46439322292354e-77,"6","Hmgn2"
"Calm3",1.33680268707733e-81,0.299384648444038,0.59,0.386,4.32749765860673e-77,"6","Calm3"
"Eif1ad",2.04316081594983e-81,0.267660272405433,0.395,0.223,6.6141201933928e-77,"6","Eif1ad"
"Spcs21",5.47024135075573e-81,0.280574447277808,0.951,0.869,1.77082653006664e-76,"6","Spcs2"
"Atp2a2",7.92067710540124e-81,0.314657642101652,0.608,0.404,2.56408159256049e-76,"6","Atp2a2"
"Tmem258",1.47186425506952e-80,0.314356247833694,0.714,0.521,4.76471896651104e-76,"6","Tmem258"
"Coro1a",1.59607057472172e-80,0.277949738284609,0.957,0.88,5.16679966448916e-76,"6","Coro1a"
"Ndufa7",1.52724382765108e-79,0.306089616236668,0.789,0.604,4.94399371887208e-75,"6","Ndufa7"
"Hspa9",1.59441522982332e-79,0.277662171858048,0.527,0.33,5.16144098198405e-75,"6","Hspa9"
"Smdt1",1.71030023269709e-79,0.316545975906383,0.74,0.557,5.53658391328701e-75,"6","Smdt1"
"Ndufa3",6.78096789163689e-79,0.305827161892368,0.613,0.413,2.19513492588069e-74,"6","Ndufa3"
"Tspo",8.80195850095021e-79,0.307216119673187,0.672,0.469,2.8493700059276e-74,"6","Tspo"
"Aarsd1",1.44957416659753e-78,0.250396607528002,0.431,0.251,4.69256149210953e-74,"6","Aarsd1"
"Slirp",1.5938881022519e-78,0.259401020070203,0.449,0.265,5.15973456460986e-74,"6","Slirp"
"Mrpl23",2.39653490292746e-78,0.305254530947525,0.7,0.496,7.75806278775679e-74,"6","Mrpl23"
"Snu13",8.28830484942513e-78,0.318458932164659,0.716,0.52,2.6830900458559e-73,"6","Snu13"
"Eif4g1",2.09275249632744e-77,0.297516122158748,0.607,0.405,6.77465838111119e-73,"6","Eif4g1"
"Eprs",3.44161327891911e-76,0.296932219461976,0.577,0.385,1.11411905065169e-71,"6","Eprs"
"Bcl2a1b1",2.62198168602846e-75,0.374701439920023,0.912,0.815,8.48787911401132e-71,"6","Bcl2a1b"
"Ube2l3",6.25635426640638e-75,0.298119684328966,0.705,0.501,2.02530700312107e-70,"6","Ube2l3"
"Exosc8",9.10514798209476e-75,0.271161160008072,0.475,0.292,2.94751850476372e-70,"6","Exosc8"
"Kdelr2",2.48880459171089e-74,0.298623175829903,0.533,0.342,8.05675822428649e-70,"6","Kdelr2"
"Eloc",3.66689851528218e-74,0.290417359548135,0.685,0.482,1.18704838736715e-69,"6","Eloc"
"Cops6",4.01439508553724e-74,0.266106197006399,0.521,0.331,1.29953997709012e-69,"6","Cops6"
"Psmd2",4.31021276218775e-74,0.266093787075861,0.516,0.326,1.39530207537542e-69,"6","Psmd2"
"Prdx2",1.40904296179695e-73,0.30368411892567,0.734,0.554,4.56135387592907e-69,"6","Prdx2"
"Ost4",1.42106031393237e-73,0.297289334612409,0.752,0.571,4.60025644826188e-69,"6","Ost4"
"Ormdl2",3.29089044564839e-73,0.263448532187184,0.528,0.336,1.0653270550653e-68,"6","Ormdl2"
"Slc3a2",4.19701920242433e-72,0.292566374703249,0.902,0.765,1.3586590562088e-67,"6","Slc3a2"
"Aprt",1.76202252388422e-71,0.285189780013463,0.546,0.357,5.70401931431799e-67,"6","Aprt"
"Ndufa11",1.9355126695264e-71,0.271714345404124,0.612,0.412,6.26564161379087e-67,"6","Ndufa11"
"Dynll2",2.35275497728094e-71,0.289846323440992,0.568,0.381,7.61633841245385e-67,"6","Dynll2"
"Tomm20",3.06865852618723e-71,0.317078011800076,0.851,0.69,9.93386138097329e-67,"6","Tomm20"
"Rwdd1",2.35758097832677e-70,0.259504989402075,0.531,0.338,7.63196114303941e-66,"6","Rwdd1"
"Mrpl52",2.906005274177e-70,0.298360808598207,0.836,0.686,9.40732027356577e-66,"6","Mrpl52"
"Mrps21",3.29906386969921e-70,0.260871948485732,0.557,0.365,1.06797295589903e-65,"6","Mrps21"
"Psma2",1.03002566016691e-69,0.301019061447256,0.745,0.573,3.33439906709231e-65,"6","Psma2"
"Cotl1",1.81555067129542e-69,0.276170168404012,0.921,0.816,5.87730063311753e-65,"6","Cotl1"
"Psmd13",6.25847210950347e-69,0.251697029375909,0.563,0.371,2.02599259128846e-64,"6","Psmd13"
"Cct7",7.29093258020524e-69,0.297329109825955,0.657,0.472,2.36022069486404e-64,"6","Cct7"
"Hspa4",2.49136740090304e-68,0.289339285525559,0.662,0.467,8.06505455020332e-64,"6","Hspa4"
"Psma6",2.74651990087154e-68,0.285900326056217,0.604,0.416,8.89103422310134e-64,"6","Psma6"
"Psmb7",8.84917916826932e-68,0.261997236763709,0.566,0.376,2.86465628035214e-63,"6","Psmb7"
"Cd180",1.97245417800057e-67,0.326049921248947,0.736,0.55,6.38522866502344e-63,"6","Cd180"
"Vdac3",3.7724756844786e-67,0.288702673593993,0.686,0.495,1.22122582857941e-62,"6","Vdac3"
"Tmem208",4.44674507856573e-67,0.27494990070485,0.694,0.496,1.4395003168333e-62,"6","Tmem208"
"Abracl",6.40421484284472e-67,0.303470565664234,0.673,0.483,2.07317242892569e-62,"6","Abracl"
"Gps1",1.62018738429938e-66,0.255927170825844,0.507,0.326,5.24487060045394e-62,"6","Gps1"
"U2af1",2.67063722831078e-66,0.283449275686207,0.651,0.459,8.64538683548765e-62,"6","U2af1"
"Psmd12",3.13162620919163e-66,0.260953890546741,0.631,0.438,1.01377003643952e-61,"6","Psmd12"
"Ube2m",6.24696283898189e-66,0.281690895081531,0.676,0.48,2.02226681023522e-61,"6","Ube2m"
"Metap2",1.52349152549116e-65,0.280173753909608,0.69,0.502,4.93184676631998e-61,"6","Metap2"
"Arpp19",1.98547898625842e-65,0.271802370121948,0.71,0.515,6.42739257431575e-61,"6","Arpp19"
"Klf10",1.05403748609046e-64,0.266806819185483,0.268,0.142,3.41213014997203e-60,"6","Klf10"
"Sumo3",9.11871913384739e-64,0.267266637059677,0.538,0.356,2.95191175800908e-59,"6","Sumo3"
"Mogs",2.9202507331474e-63,0.259998518254139,0.435,0.272,9.45343567334476e-59,"6","Mogs"
"Cetn3",3.16406173756935e-63,0.256600552276636,0.622,0.435,1.02427006568595e-58,"6","Cetn3"
"Srsf3",6.01740498754048e-63,0.250231737059714,0.931,0.832,1.9479543425666e-58,"6","Srsf3"
"Ddx21",1.44872661059848e-62,0.272322576357398,0.508,0.335,4.68981778382941e-58,"6","Ddx21"
"Psmd7",2.46676091841265e-62,0.284364621402637,0.651,0.463,7.98539844508543e-58,"6","Psmd7"
"Lman1",3.35187222393472e-62,0.281885780995994,0.694,0.496,1.08506807633215e-57,"6","Lman1"
"Psma3",4.10294118710658e-62,0.276686552133751,0.8,0.638,1.32820412109014e-57,"6","Psma3"
"Glrx3",4.66483976856328e-62,0.264557169565547,0.612,0.429,1.51010192987931e-57,"6","Glrx3"
"Gngt2",1.01180066870527e-61,0.28526982048702,0.869,0.759,3.2754011247327e-57,"6","Gngt2"
"Tmem167",1.5782872012474e-61,0.252907206376394,0.585,0.399,5.10923132787809e-57,"6","Tmem167"
"Ostc",3.74537846116257e-61,0.263647769525569,0.743,0.567,1.21245391544755e-56,"6","Ostc"
"Magt1",4.77949205854755e-61,0.288030020397284,0.689,0.505,1.54721716919301e-56,"6","Magt1"
"Arhgdib",1.53605615020147e-60,0.251788332139996,0.896,0.799,4.97252096943221e-56,"6","Arhgdib"
"Txnl1",6.45121180052371e-60,0.255214734070036,0.69,0.506,2.08838628406554e-55,"6","Txnl1"
